bookId,title,author,isbn
30969741,An Enchantment of Ravens,Margaret Rogerson,9781481497589
9652412,Viper Moon,Lee Roland,9780451233769
10995431,Davi,"Roy C. Booth, Brian Woods, Druscilla Morgan",9780983455202
14769,Davita's Harp,Chaim Potok,9780449911839
64773,Coalescent,Stephen Baxter,9780345457868
6506483,Princess for Hire,Lindsey Leavitt,9781423121923
22609323,Within These Walls,Ania Ahlborn,9781476783741
2777561,The Unspoken,Thomas Fahy,9781416940074
8433105,Spell It Correctly,Tish Owen,9780979453359
9464855,The Mostly True Story of Jack,Kelly Barnhill,9780316056700
43521657,The Ten Thousand Doors of January,Alix E. Harrow,9780316421997
12349,My Year of Meats,Ruth Ozeki,9780140280463
5982563,My Winnipeg,Guy Maddin,9781552452110
37479,"Bastards & Boneheads: Canada’s Glorious Leaders, Past and Present",Will Ferguson,9781550547375
56829,Hackers: Heroes of the Computer Revolution,Steven Levy,9780141000510
921847,A Lotus for Miss Quon,James Hadley Chase,9780586025604
2029736,Dragons of the Hourglass Mage,"Margaret Weis, Tracy Hickman",9780786949168
208,A Shadow in Summer,Daniel Abraham,9780765313409
163330,Death and the Maiden,Ariel Dorfman,9780140246841
776137,The Confessions of Max Tivoli,Andrew Sean Greer,9780312423810
96977,Castle Roogna,Piers Anthony,9780345418517
10206327,Irena Sendler and the Children of the Warsaw Ghetto,"Susan Goldman Rubin, Bill Farnsworth",9780823422517
7775665,The Book of Spells,Kate Brian,9781442412361
498641,The Practice of the Presence of God,Brother Lawrence,0630809681058
5439,Interpreter of Maladies,Jhumpa Lahiri,9780618101368
228244,"This Way for the Gas, Ladies and Gentlemen","Tadeusz Borowski, Barbara Vedder, Jan Kott, Michael Kandel",9780140186246
23601046,The House of Shattered Wings,Aliette de Bodard,9781473212558
29584824,Seeing Christ in the Old Testament Genesis,Lyle Hutchins,9781681971315
21254063,Sorceress,Jim Bernheimer,9781940095134
243601,Imperium: A Novel of Ancient Rome,Robert Harris,9780743266031
1587995,Nick Drake: the biography,Patrick Humphries,9780747535034
993455,An Inconvenient Book: Real Solutions to the World's Biggest Problems,"Glenn Beck, Kevin Balfe, Steve Burguiere, Dan Andros, Paul Starke, Virginia Leahy, Evan Cutler, Patricia Balfe",9781416552192
3563022,The Chestnut Tree,Charlotte Bingham,9780553812770
20697563,"Attack on Titan: No Regrets, Vol. 2","Hajime Isayama, Hikaru Suruga, Gan Sunaaku",9781612629438
970683,Daughters of Fire,Barbara Erskine,9780007174270
168414,The Myths We Live By,Mary Midgley,9780415340779
22571275,All Fall Down,Ally Carter,9780545654746
220755,Comfort and Joy,Jim Grimsley,9781565123960
10381803,And by the Way…,Denise Deegan,9781444721195
48718015,"Quiet Sanctuary: All That Follows (Quiet Sanctuary, #1)","G.B. Hook, Verity Thomas",9781982235673
6689,James and the Giant Peach,"Roald Dahl, Quentin Blake",9780375814242
254191,The Bounty Mutiny,"William Bligh, Edward Christian, Robert D. Madison",9780140439168
138452,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 13","CLAMP, William Flanagan",9780345485335
129562,Maggie,Charles Martin,9781595540553
58890,Tris's Book,Tamora Pierce,9780590554091
29896,The Piano Man's Daughter,Timothy Findley,9780060936433
10394216,The Complete Works of Charles Dickens,"Charles Dickens, Golgotha Press",9781610424097
474777,Doctor Who: Storm Harvest,"Robert Perry, Mike Tucker",9780563555773
8685644,Haunting Violet,Alyxandra Harvey,9780802798398
1477308,The Jules Verne Steam Balloon: Nine Stories,Guy Davenport,9780865472969
768192,Leftovers,Laura Wiess,9781416546627
60781,Soldier Boys,"Dean Hughes, Kim McGillivray",9780689860218
382865,Dead Girls Don't Write Letters,Gail Giles,9780689866241
12892470,The Year of the Book,"Andrea Cheng, Abigail Halpin",9780547684635
13564697,The Redemption of Lord Rawlings,Rachel Van Dyken,9781621350200
8572982,Diabetes Without Drugs: The 5-Step Program to Control Blood Sugar Naturally and Prevent Diabetes Complications,Suzy Cohen,9781605296753
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,9780375755194
37647561,A Killer's Mind,Mike Omer,9781503901902
18192699,Viper's Run,Jamie Begley,9781301345120
397225,Incoherent Empire,Michael Mann,9781844675289
57668,The Rebellion of the Hanged,B. Traven,9781566630641
1406751,"Trial by Battle: The Hundred Years War, Volume 1",Jonathan Sumption,9780812216554
317862,Bringing the Rain to Kapiti Plain: A Nandi Tale,"Verna Aardema, Beatriz Vidal",9780140546163
5364,Dragonfly in Amber,Diana Gabaldon,9780385335973
867247,A Book of Five Rings: The Classic Guide to Strategy,"Miyamoto Musashi, Victor Harris",9780517415283
10617,The Bachman Books,"Richard Bachman, Stephen King",9780452277755
450915,The Serpent Prince,Elizabeth Hoyt,9780446400534
20758105,Monsters of Men,Patrick Ness,9780763676193
349129,The Man Who Walked Between the Towers,Mordicai Gerstein,9780439700412
968296,River Rising,Athol Dickson,9780764201622
2265,It's Not about the Bike: My Journey Back to Life,"Lance Armstrong, Sally Jenkins",9780425179611
31456,The Twits,"Roald Dahl, Quentin Blake",9780141318301
15993255,The Yellow World,Albert Espinosa,9788425342004
263004,The Fifth Miracle: The Search for the Origin and Meaning of Life,Paul Davies,9780684863092
313162,The Plain Janes,"Cecil Castellucci, Jim Rugg",9781401211158
1644043,"A History of the English Speaking Peoples, 4 Vols",Winston S. Churchill,9780880294263
965305,The African Safari Papers,Robert Sedlack,9781585673001
398660,Dark Roots and Cowboy Boots,Luann McLane,9780451218926
734611,Hummingbird,LaVyrle Spencer,9780515091601
16178,Dairy Queen,Catherine Gilbert Murdock,9780618683079
109156,Molecular Gastronomy: Exploring the Science of Flavor,"Herve This, Malcolm DeBevoise",9780231133128
297673,The Brief Wondrous Life of Oscar Wao,Junot Diaz,9781594489587
214340,Hell at the Breech,Tom Franklin,9780002261593
36022868,"Super Sons, Volume 2: Planet Of The Capes",Peter J. Tomasi,9781401278465
130514,The Happy Isles of Oceania: Paddling the Pacific,Paul Theroux,9780449908587
2116379,Zhou Enlai: The Last Perfect Revolutionary,"Wenqian Gao, Wenqian Gao",9781586484156
150222,Self-Portrait in a Convex Mirror,John Ashbery,9780140586688
25288367,A Date With Angel: And Other Things That Weren't Supposed To Happen,J. Judkins,9781311618139
1071726,The Peregrine,J.A. Baker,9781590171332
96984,Zombie Lover,Piers Anthony,9780812555127
1087075,Shoe Addicts Anonymous,Beth Harbison,9780312364687
93729,Princess in Waiting,Meg Cabot,9780060096090
354712,"The Midnight Disease: The Drive to Write, Writer's Block, and the Creative Brain",Alice W. Flaherty,9780618485413
496910,The Kitchen Maid,Valerie Wood,9780552152174
8147,The Gift,"Vladimir Nabokov, Michael Scammell, Dmitri Nabokov",9780141185873
3951006,Sheet Music: The Chronicles of Narnia - Prince Caspian,Harry Gregson-Williams,0884088259761
19408900,Hating Alison Ashley,Robin Klein,9780670076833
90420,Copper Sun,Sharon M. Draper,9780689821813
12841,The Active Side of Infinity,Carlos Castaneda,9780060929602
7332753,Hitch 22: A Memoir,Christopher Hitchens,9780446540339
415486,"Greg Iles Collection: The Quiet Game, 24 Hours, Dead Sleep",Greg Iles,9781590865422
122981,A Shepherd Looks at Psalm 23,W. Phillip Keller,9780310274414
1658680,Quarter Horse,Bonnie Bryant,9780553486322
3073174,Zen and the Art of Vampires,Katie MacAlister,9780451225603
1050948,Makropoulos Secret,Karel Capek,9780828314473
6335324,The Encyclopedia of Immaturity: Volume 2,Klutz,9781591746898
7779696,Son of Hamas,"Mosab Hassan Yousef, Ron Brackin",9781414333076
554774,The Dark Tide,Dennis L. McKiernan,9780451451026
30263024,As Red as Blood,"Salla Simukka, Owen F. Witesman",9781524713416
318016,The Mother-Daughter Book Club,Heather Vogel Frederick,9780689864124
51244,Amphigorey Too,Edward Gorey,9780399504204
310975,And Still We Rise:: The Trials and Triumphs of Twelve Gifted Inner-City Students,Miles Corwin,9780380798292
53324,Supernatural: Meetings with the Ancient Teachers of Mankind,Graham Hancock,9781932857405
11753084,The Widow Makers,Jean Mead,9781903490693
28369,Zazie in the Metro,"Raymond Queneau, Barbara Wright, Gilbert Adair",9780142180044
11045949,Bad Guys of the Book of Mormon,Dennis Gaunt,9781609080587
11557982,By a Thread,Jennifer Estep,9781451651768
266203,The Flute of God,Paul Twitchell,9781570430329
582638,Robotech: The Macross Saga: Battle Cry,Jack McKinney,9780345389008
1208792,As You Desire,Connie Brockway,9780440221999
835458,The Pursuit of Love,Nancy Mitford,9780140007114
521116,Make the Corpse Walk,James Hadley Chase,9781842321133
18526170,"1 Love, 2 Religions: A Romantic Dilemma","Madhuri Varma, Febin Benjamin, Robin Jacob, Snehal Amrutkar, Arghya Ganguly",9789382393412
12075,Tractatus Logico-Philosophicus,"Ludwig Wittgenstein, David Pears, Brian McGuinness, Bertrand Russell",9780415254083
18052871,Vampire Most Wanted,Lynsay Sands,9780062078179
159062,Evolution for Everyone: How Darwin's Theory Can Change the Way We Think About Our Lives,David Sloan Wilson,9780385340212
5312123,The Warrior's Path,Catherine M. Wilson,9780981563619
23526522,"The Fellowship: The Literary Lives of the Inklings: J.R.R. Tolkien, C.S. Lewis, Owen Barfield, Charles Williams","Philip Zaleski, Carol Zaleski",9780374713799
16114862,Unattainable,Madeline Sheehan,9781301985296
33602101,Glass Houses,Louise Penny,9781250066190
25394547,Ravenous,MarcyKate Connolly,9780062272744
394255,The Wife,Meg Wolitzer,9780743456661
15793231,If You Find Me,Emily Murdoch,9781250021526
17286714,The Melody of Secrets,Jeffrey Stepakoff,9781250001092
5212046,The Hidden Girl: A True Story of the Holocaust,"Lola Rein Kaufman, Lois Metzger",9780545061179
113934,The Goal: A Process of Ongoing Improvement,"Eliyahu M. Goldratt, Jeff Cox",9780884271789
88504,Forbidden Magic,Cheyenne McCray,9780312937614
7058362,Starting Over,Sue Moorcroft,9781906931223
31662,Who Do You Think You Are?,Alice Munro,9780770517120
7896558,The Friends of Eddie Coyle,George V. Higgins,9780312429690
171535,A Call to Arms,Alan Dean Foster,9780345901620
9861455,The Return of The Soldier,"Rebecca West, Sadie Jones",9781844086986
16161550,Sweet Reunion,Melanie Shawn,9781301346189
6767583,The Unholy Cause,Joe Schreiber,9781848565289
23124475,All That Remains,Michele G. Miller,9781311741523
14345815,Ziron,Corissa Neil,9781456041366
26156469,Never Split the Difference,"Chris Voss, Tahl Raz",9780062407801
10289789,The Summer Without Men,Siri Hustvedt,9781444710526
817924,The Autobiography of Foudini M. Cat,Susan Fromberg Schaeffer,9780449911457
1269436,Time Is the Simplest Thing,Clifford D. Simak,9780413424204
246231,Have His Carcase,Dorothy L. Sayers,9780061043529
301274,Tintin: Herge and His Creation,Harry Thompson,9780340564622
137800,Four Fires,Bryce Courtenay,9780141011448
2734357,Captain Wentworth's Diary,Amanda Grange,9780425223529
528924,"Fruits Basket, Vol. 5","Natsuki Takaya, Alethea Nibley, Athena Nibley",9781591826071
27557132,Solid Stone: Revolving Door,E.G. Patrick,9781460266199
11800695,Fugitives,Alexander Gordon Smith,9780374324841
13572289,The Way of Men,Jack Donovan,9780985452308
3305450,"The Mercury Annual (Valiant Razalia, Vol. 1)",Michael Wyndham Thomas,9780956153302
65549,Hostage to the Devil: The Possession and Exorcism of Five Contemporary Americans,Malachi Martin,9780060653378
10783217,One Salt Sea,Seanan McGuire,9780756406837
1317106,Little Witch,"Anna Elizabeth Bennett, Helen Stone",9780440842781
10345927,A Million Suns,Beth Revis,9781595143983
18226785,The End of Eve,Ariel Gore,9780986000799
71771,The Bastard,John Jakes,9780451211033
28943,Not the End of the World,Kate Atkinson,9780316159371
6600137,Captivate,Carrie Jones,9781599903422
7846209,City of Swords,Mary Hoffman,9781408800508
6926832,Whip Smart: A Memoir,Melissa Febos,9780312561024
16788,Fragile Things: Short Fictions and Wonders,Neil Gaiman,9780060515225
3062392,The Bitch is Back,Deja King,9780979951763
50202540,I Killed Zoe Spanos,Kit Frick,9781534449701
750497,Take Me,Cherry Adair,9780373790555
548772,The Wheelman,Duane Swierczynski,9780312343781
2380313,10 Lucky Things That Have Happened to Me Since I Nearly Got Hit by Lightning,Mary Hershey,9780385735414
1133118,The Complete Plays: The Hostage / The Quare Fellow / Richard's Cork Leg,"Brendan Behan, Alan Simpson",9780802130709
775346,The Little Friend,Donna Tartt,9781400031696
43575115,The Starless Sea,Erin Morgenstern,9780385541213
6234395,Seeker's Curse,"Alex Archer, Victor Milan",9780373621378
293486,A Manhattan Ghost Story,T.M. Wright,9781845830489
8982561,Caradoc of the North Wind,Allan Frewin Jones,9780340999417
71292,Asterix the Gaul,"Rene Goscinny, Albert Uderzo, Anthea Bell, Derek Hockridge",9780752866055
83392,"Mississippi Trial, 1955",Chris Crowe,9780142501924
7100301,Dark Beginnings,Gena Showalter,9780778303718
634583,Wings of Fire: An Autobiography,"A.P.J. Abdul Kalam, Arun Tiwari",9788173711466
133486,Nicholas and Alexandra,Robert K. Massie,9780345438317
1371073,Linus Pauling: A Man and His Science,Anthony Serafini,9781557784407
23222016,Legacy,Ellery A. Kane,9781452520407
3217221,"Locke & Key, Volume 1: Welcome to Lovecraft","Joe Hill, Gabriel Rodriguez",9781600102370
268187,Lilith,George MacDonald,9781587159268
67140,Boredom,"Alberto Moravia, Angus Davidson, William Weaver",9781590171219
14680,The Charterhouse of Parma,"Stendhal, Arthur Schurig, Richard Howard, Charles Kenneth Scott Moncrieff, Robert Andrew Parker",9780679783183
734199,Night's Child,Cate Tiernan,9780142501191
19230408,I Wrote This For You: Just the Words,"pleasefindthis, Iain S. Thomas, Jon Ellis",9781771680042
666215,How to Be Alone,Jonathan Franzen,9780312422165
8015504,Deceived,Paul S. Kemp,9780345511386
6820,Number9Dream,David Mitchell,9780812966923
22864842,The Queen of the Tearling,Erika Johansen,9780062290380
161361,The Christmas Box,Richard Paul Evans,9780684832357
400812,The Memoirs of Helen of Troy,Amanda Elyot,9780307209986
17798647,Kiss of the Butterfly,James Lyon,9781483921358
7956,Treason,Orson Scott Card,9780765309044
11547853,When the Smoke Clears,Lynette Eason,9780800720070
2459677,Anathema,Colleen Coble,9781595542472
1191895,The Aesthetics and Psychology of the Cinema,Jean Mitry,9780253213778
43682552,How We Fight For Our Lives,Saeed Jones,9781501132735
1239219,The Night Tourist,Katherine Marsh,9781423106890
9628743,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",David Brooks,9781400067602
90192,The House of the Seven Gables,"Nathaniel Hawthorne, Robert S. Levine",9780393924763
6232657,A Mathematician's Lament: How School Cheats Us Out of Our Most Fascinating and Imaginative Art Form,"Paul Lockhart, Keith J. Devlin",9781934137178
51138,Brentwood,Grace Livingston Hill,9780842303644
11344948,Cupids,Paul Butler,9781897317624
120566,The Vintage Bradbury: The Greatest Stories by America's Most Distinguished Practioner of Speculative Fiction,Ray Bradbury,9780679729464
707086,"LoveCom, Vol. 4","Aya Nakahara, Pookie Rolf",9781421515380
12547098,The Baker's Daughter,Sarah McCoy,9780307460202
19581,Ghost Story,Peter Straub,9780671685638
7882,On the Banks of Plum Creek,"Laura Ingalls Wilder, Garth Williams",9780060885403
12180551,The Last Flannelled Fool: My small part in English cricket's demise and its large part in mine,Michael Simkins,9780091927547
8596384,The Shepherd's Tale,"Joss Whedon, Zack Whedon, Chris Samnee, Dave Stewart, Steve Morris",9781595825612
7063585,Up Jim River,Michael Flynn,9780765322845
13606970,Viper's Creed,T.L. Shreffler,9780985166342
97408,Perfect,Natasha Friend,9781571316516
13830,The Woman Who Rides Like a Man,Tamora Pierce,9780689878589
25171653,Ray of Sunlight,Brynn Stein,9781632168740
15992526,The Brimstone Forest,Ngaire Elder,9781478172000
25135194,Prisoners of Geography: Ten Maps That Tell You Everything You Need to Know About Global Politics,Tim Marshall,9781783961412
18788435,Gingerbread,Robert Dinsdale,9780007488889
12840,Second Ring of Power,Carlos Castaneda,9780671732479
20168816,Rogues,"George R.R. Martin, Gardner Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David Ball",9780345537263
7642606,Avatar The Last Airbender: The Art of the Animated Series,"Michael Dante DiMartino, Bryan Konietzko",9781595825049
74812,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,Daniel Tammet,9781416535072
85622,Tales of a Female Nomad: Living at Large in the World,Rita Golden Gelman,9780609809549
184761,Sammy Keyes and the Wild Things,Wendelin Van Draanen,9780375835254
266663,The Battle of Jericho,Sharon M. Draper,9780689842337
6335685,Within My Heart,Tamera Alexander,9780764203916
7991200,Angel,L.A. Weatherly,9781409521969
7976,Taggerung,"Brian Jacques, Gary Chalk",9780142501542
22892115,The Abbi Glines Rosemary Beach Collection,Abbi Glines,9781501103193
25806035,Beast Blood,M.A. Levi,9781480819412
827177,Twenty Thousand Leagues Under the Sea / The Mysterious Island / Journey to the Centre of the Earth / Around the World in Eighty Days,Jules Verne,9781566195362
1441266,Superstition,David Ambrose,9780446607827
18367581,Afterworlds,Scott Westerfeld,9781481422345
2195443,Andy and the Alien,"Francine Pascal, Molly Mia Stewart, Ying-Hwa Hu",9780553159257
11051163,The Judgment,Beverly Lewis,9780764206009
7074000,Happy Ever After,Nora Roberts,9781423368991
3466,The Wedding,Nicholas Sparks,9780446615860
20519516,Escaping Fate,Wayne R. Tripp,9781311434630
22824819,Inspire,Cora Carmack,9780988393523
3713102,Kiss of Fate,Deborah Cooke,9780451226167
2663313,Mithras Court,David A. Page,9780786950683
74586,I Sing the Body Electric! & Other Stories,Ray Bradbury,9780380789627
12088007,The Executive's Decision,Bernadette Marie,9780615461342
61900,Cordelia's Honor,Lois McMaster Bujold,9780671578282
26020008,Conflict of Interest,Teresa Michaels,9781535156080
243389,The Way It Is: New and Selected Poems,William Stafford,9781555972844
430450,Molesworth,"Geoffrey Willans, Ronald Searle, Philip Hensher",9780141186009
16287020,Superman and Philosophy: What Would the Man of Steel Do?,"Mark D. White, William Irwin",9781118018095
2216194,The Best Of Enemies,Taylor Smith,9781551662770
35960060,Picture Us in the Light,Kelly Loy Gilbert,9781484726020
40490334,The Simple Art of Flying,Cory Leonardo,9781534420991
60925,Fledgling,Octavia E. Butler,9780446696166
228539,Jay's Journal,Beatrice Sparks,9780671735593
3078922,Lois and the Sleepover,"Francine Pascal, Molly Mia Stewart, Ying-Hwa Hu",9780553480993
1172379,Flirting for Success: The Art of Building Rapport,Jill Spiegel,9780446671804
177230,Without You,Anthony Rapp,9780743269773
426952,The Silver Call,Dennis L. McKiernan,9780451458612
28703,Cosmopolis,Don DeLillo,9780330412742
546255,The Secret of Red Gate Farm,"Carolyn Keene, Russell H. Tandy, Amanda Cross, Mildred Benson",9781557091604
8852,Macbeth,William Shakespeare,9780743477109
6420652,Dracula the Un-Dead,"Dacre Stoker, Ian Holt, Elizabeth Russell Miller",9780525951292
1945842,Poems,J.H. Prynne,9781852246563
22076,From a Buick 8,Stephen King,9780743211376
93269,Earth Abides,George R. Stewart,9780345487131
12853195,A Good and Useful Hurt,Aric Davis,9781612182025
22429174,Seven Wonders Of The World,Anna Othitis,9781910115183
12924419,Destiny,Gillian Shields,9780062000415
28212,"And the Band Played On: Politics, People, and the AIDS Epidemic","Randy Shilts, William Greider",9780312241353
8643407,Hard Magic,Larry Correia,9781439134344
959433,The Fairy's Mistake,"Gail Carson Levine, Mark Elliott",9780060280604
318345,First Blast of the Trumpet Against the Monstrous Regiment of Women,Eric McCormack,9780143016076
7274337,The Invisible Bridge,"Julie Orringer, Arthur Morey",9780307713544
3986062,The Advertising Concept Book,Pete Barry,9780500287385
6272048,A Beautiful Place To Die,Malla Nunn,9781405038775
17182049,Relentless,Cassia Leo,1230000109478
12572995,Craved,Stephanie Nelson,9781466287068
1246339,Halley's Bible Handbook with the New International Version,Henry H. Halley,9780310259947
51587,The Sluts,Dennis Cooper,9780786716746
33394077,The Motorbike Book : The Definitive Visual History,"Phil Hunt, Malcolm McKay, Hugo Wilson, James Robinson",9780241240212
625185,Once a Thief,Kay Hooper,9780553585117
33967732,I Have Never,Camilla Isley,9781546716549
132380,Politically Correct Bedtime Stories,"James Finn Garner, Lisa Amoroso, Daniel Depland",9780025427303
107923,The Cheerleader,Ruth Doan MacDougall,9780966335200
926984,Theory of Literature,"Rene Wellek, Austin Warren",9780156890847
16406114,Don't...,Jack L. Pyke,9781622340781
52357,Beowulf,"Unknown, Seamus Heaney",9780393320978
644416,Blue Light,Walter Mosley,9780446606929
805065,How to Live with a Neurotic Cat,"Stephen Baker, Jackie Geyer",9780517207345
16240541,Suicide Watch,Kelley York,9781481239035
237117,Look for Me by Moonlight,Mary Downing Hahn,9780380727032
18981,Hayao Miyazaki: Master of Japanese Animation,Helen McCarthy,9781880656419
6744949,No Time to Die & The Deep End of Fear,Elizabeth Chandler,9781416994626
4582044,55 Years In Five Acts: My Life In Opera,"Astrid Varnay, Donald Arthur",9781555536756
585576,Tales From the Vulgar Unicorn,"Robert Lynn Asprin, Lynn Abbey, Philip Jose Farmer, David Drake, A.E. van Vogt, Janet E. Morris, Andrew J. Offutt",9780441805907
16101128,The 5th Wave,Rick Yancey,9780399162411
16252384,Yellowstone Heart Song,Peggy L. Henderson,9781468172355
244466,Whispers of Winter,Tracie Peterson,9780764227752
23247997,Cherry Blossom,Sotia Lazu,9780692291986
7010624,Doubting Jesus' Resurrection: What Happened in the Black Box?,Kris D. Komarnitsky,9780982552803
15803562,A Step of Faith,Richard Paul Evans,9781442358256
11080460,Cell 8,"Anders Roslund, Borge Hellstrom, Kari Dickson",9781402787157
77773,To Say Nothing of the Dog,Connie Willis,9780553575385
13324841,Son,Lois Lowry,9780547887203
12591359,The Legacy,Jill Rowan,9781907777554
3855578,The Golden Sabre,Jon Cleary,9780688004156
368593,The 4-Hour Workweek,Timothy Ferriss,9780307353139
18806259,Storm Siren,Mary Weber,9781401690342
17315860,Keep Her,Robyn Roze,9781301621316
25492,The Art of Being,"Erich Fromm, Rainer Funk",9780826406736
6043946,The 50th Law,"50 Cent, Robert Greene",9780061774607
76401,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,9780805066692
17416057,Don't Close Your Eyes: Wake; Fade; Gone,Lisa McMann,9781442499133
526067,Bloodstone,David Gemmell,9780345407979
511635,Candyfloss,Jacqueline Wilson,9780440866459
91571,Measure for Measure,"William Shakespeare, Barbara A. Mowat, Paul Werstine",9780743484909
8363907,A Beggars Purse,Toni Nelson,9781616631178
17169024,White Horse,Alex Adams,9780857209979
9476583,Bittersweet,Cathy Marie Hake,9781441202888
820591,The Kiss,Kathryn Harrison,9780007659043
11410430,Defiance,C.J. Redwine,9780062117182
2911494,Captain America: The Chosen,"David Morrell, Mitch Breitweiser",9780785129059
390060,Jedi Bounty,"Kevin J. Anderson, Rebecca Moesta",9780425173138
10853751,Hidden,"Kelley Armstrong, Angilram",9781596064232
78275,The Wayward Bus,"John Steinbeck, Gary Scharnhorst, Nils Holmberg",9780142437872
18796312,Hatshepsut's Collar,A.W. Exley,9781620073995
25419982,Trueman Bradley - The Next Great Detective,Alexei Maxim Russell,9781511829175
1290757,The Unicorn Dancer,Rhondi A. Vilott Salsitz,9780451143938
413490,How To Be Cool,Johanna Edwards,9780425213841
36515223,Inadequate Equilibria: Where and How Civilizations Get Stuck,Eliezer Yudkowsky,9781939311207
18490533,Radiance,Catherynne M. Valente,9780765335296
2923,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,9780156001458
8125657,Betrayal Beneath the Spanish Moss,Leslie E. Stern,9781439269190
24885533,The Paper Menagerie and Other Stories,Ken Liu,9781481442541
33810,Plum Island,Nelson DeMille,9780446679084
26596,"E.E. Cummings: Complete Poems 1904-1962 (Revised, Corrected, and Expanded Edition)","E.E. Cummings, George J. Firmage",9780871401526
93251,The October Country,Ray Bradbury,9780380973873
18002175,Once Upon a Prince,Rachel Hauck,9780310315476
216442,Dark Force Rising,Timothy Zahn,9780553560718
550074,The Gift,Richard Paul Evans,9781416550013
7102544,Death's Excellent Vacation,"Charlaine Harris, Toni L.P. Kelner, Katie MacAlister, Jeaniene Frost, Lilith Saintcrow, Jeff Abbott, L.A. Banks, Christopher Golden",9780441018680
82765,The Book of Lies,James Moloney,9780060578428
192176,The Beastly Beatitudes of Balthazar B,J.P. Donleavy,9780802137968
6992584,A Field Guide for Heartbreakers,Kristen Tracy,9781423127185
18350989,Kids We Were,"Bernie Morris, George Palmer",9780957074545
1122786,Finding Grace,Alyssa Brugman,9780440238331
1830755,Mine to Possess,Nalini Singh,9780425220160
16093810,A Son For Glory: Job Through New Eyes,ToJ. Sumpter,9780984243983
21402336,The Housemistress,Keira Michelle Telford,9780992011536
247998,Satori In Paris,Jack Kerouac,9780586091180
37570546,"Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed",Lori Gottlieb,9781328662057
64694,Family Tree,Barbara Delinsky,9780385518659
243400,The Man in the Queue,Josephine Tey,9780684815022
3259967,Keeper of the Grail,Michael P. Spradlin,9780399247637
18579774,Fragile by Design: The Political Origins of Banking Crises and Scarce Credit,"Charles W. Calomiris, Stephen H. Haber",9780691155241
50,Hatchet,Gary Paulsen,9780689840920
23197296,The Paradox,Charlie Fletcher,9780316279543
13486788,Malevolence,Devyn Dawson,9781469937229
2288200,Love Starts with Elle,Rachel Hauck,9781595543387
181972,The Chequer Board,Nevil Shute,9781842322482
19908,Master of Swords,Angela Knight,9780425209219
765427,The Faerie Queene,"Edmund Spenser, Thomas P. Roche Jr., C. Patrick O'Donnell",9780140422078
13096933,Sea Change,Karen White,9780451236760
234724,Shadow Puppets,Orson Scott Card,9780765340054
9314304,Breaking Point,Pamela Clare,9780425240519
13995,Winds of Fate,Mercedes Lackey,9780886775162
2041688,"Columbus and Other Cannibals: The Wetiko Disease of Exploitation, Imperialism, and Terrorism","Jack D. Forbes, Derrick Jensen",9781583227817
2149535,Blood Noir,Laurell K. Hamilton,9780425222195
254659,The Holy Books of Thelema,"Aleister Crowley, Ordo Templi Orientis",9780877286868
22035440,Betrayed: Book Two - The Road to Redemption,Nicky Charles,9780993768965
2091315,Pandora Gets Jealous,Carolyn Hennesy,9781599901961
43897101,The Jewel of Vishnu,RK Singh,9780648449201
59889,Safe Harbour,Danielle Steel,9780739437582
9644001,Jonathan and the Big Blue Boat,Philip C. Stead,9781596435629
28448287,Replica,Lauren Oliver,9780062394163
898056,Manseed,Jack Williamson,9780345307439
1037241,War Game,Michael Foreman,9781559702423
11595501,The Asylum,"L.J. Smith, Kevin Williamson, Julie Plec",9780062113955
45026,Bard: The Odyssey of the Irish,Morgan Llywelyn,9780812585155
478996,Body Rides,Richard Laymon,9780843951820
13414446,Prodigy,Marie Lu,9780399256769
241011,The Moonlight Sonata,Yiannis Ritsos,9780904945003
13599050,Firefly Beach,"Meira Pentermann, Amy Feiman",9781470180645
304821,Little America,Rob Swigart,9780595091966
4652415,The Guaymas Chronicles: La Mandadera,David E. Stuart,9780826331885
22896551,None of the Above,I.W. Gregorio,9780062335319
17707648,The Hen Who Dreamed She Could Fly,"Sun-mi Hwang, Chi-Young Kim, Nomoco",9780143123200
3263607,The Fellowship of the Ring,J.R.R. Tolkien,9780345015339
177187,102 Minutes: The Untold Story of the Fight to Survive Inside the Twin Towers,"Jim Dwyer, Kevin Flynn",9780805080322
1608064,The Haunting,Lynne Ewing,9781423108429
119825,The Reckoning,Sharon Kay Penman,9780345378880
13824169,Wired,Douglas E. Richards,9780982618493
1231621,Beer in the Snooker Club,Waguih Ghali,9780941533812
311226,An Infamous Army,Georgette Heyer,9780099465768
1170158,The Earthsea Trilogy,Ursula K. Le Guin,9780140050936
17209607,Falling for Her Fiance,Cindi Madsen,9781622668151
2864612,Haunted Places Of Lancashire (Haunted Places),Jason Karl,9781853069864
389763,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,Wayne W. Dyer,9781401911843
