bookId,total_copies,available_copies
263179,6,4
22836575,7,7
4367026,4,4
7297559,6,3
6138,6,2
478246,9,2
147146,5,0
319399,3,0
3562,3,0
525371,8,8
1617191,2,1
97961,8,8
20454672,3,3
1778693,7,5
92159,7,4
3579,3,1
18142171,6,2
340258,7,5
77477,6,5
991531,1,1
30246,5,5
3851380,7,6
11515328,1,0
248069,8,2
23946416,1,0
418780,1,0
449164,2,2
7935992,5,5
9615347,5,2
7527073,2,1
17133068,4,2
90381,1,0
18710920,7,7
1298201,9,1
15676,7,0
313973,3,2
2678982,5,3
5499,1,1
57009,9,3
13115173,8,2
50548,2,2
639894,1,0
5404,1,1
55030,7,0
15764025,7,7
65659,9,0
18688131,1,1
621697,5,2
15889822,2,2
18049017,8,8
670082,3,3
11065215,9,2
422755,3,1
12847,1,1
10639954,8,8
447191,7,3
2253939,3,2
836608,4,0
776212,9,7
28539992,2,1
455933,2,2
40081,6,1
6748,3,0
22174149,3,2
135490,4,3
386347,3,3
490430,9,0
88885,3,0
27472,3,2
5278069,3,1
255160,9,0
16640,3,3
22929563,5,3
8082030,1,0
180116,9,7
1387399,5,1
521198,8,2
194366,6,2
47626,3,2
743599,9,3
17465324,4,4
7062980,6,1
65110,5,3
39309,1,1
19091520,1,0
10917937,5,4
13432143,2,0
20764632,1,0
12951824,9,6
76826,5,1
1215918,8,2
12280551,2,1
499409,4,0
7990228,6,3
308732,2,0
35757880,2,1
328863,4,4
177413,6,1
89186,1,1
9999,6,1
166857,4,1
18589374,6,1
2356574,8,0
9592213,3,0
32694,3,2
3008,9,6
364550,3,2
41821,1,1
2175264,7,7
26114149,5,2
33564,2,0
593155,6,1
8813644,8,8
115468,9,0
43731,1,1
86321,8,4
59598,9,1
23617,4,4
155421,1,1
17409842,3,1
13508217,9,0
7648269,1,0
25144676,2,2
401838,1,1
6775500,5,0
71642,2,0
1170085,5,0
249398,6,5
207888,4,0
19455434,5,2
226078,2,1
41707,6,1
59716,3,1
1207061,9,0
375669,2,1
1715,5,0
64316,5,4
575135,8,8
16074558,9,0
9827,7,3
5845,8,4
1220613,5,0
6874258,3,3
20500616,9,0
9369687,1,0
17345616,3,3
569429,2,1
7554826,9,8
119492,9,4
15568,4,4
49499535,1,1
43204703,7,5
341253,4,2
31140332,6,4
26025989,8,4
429138,9,2
13034954,1,0
12729465,4,2
162085,8,2
9471670,9,7
5190,2,1
802705,3,3
17570751,2,2
48764,4,2
29581,8,7
520499,5,2
110737,4,2
6998617,7,6
17288675,1,1
7104,6,2
127434,6,1
1526804,9,9
13347358,6,1
44200541,6,3
9565548,8,7
827685,6,2
110384,5,0
11447921,1,0
47613,9,9
1606158,5,1
17335,3,1
18584291,1,1
79699,7,2
372490,7,6
462550,1,1
536386,5,2
763489,6,4
7955,3,2
1352016,9,2
470068,9,2
655348,7,2
15799166,1,0
352828,7,6
21411887,2,1
13586756,1,0
12335,7,5
21266675,6,1
8586722,7,3
9046489,8,8
17698,4,0
821056,4,2
16110861,8,8
33628293,5,3
421127,6,0
18693763,8,4
1666365,1,0
147801,2,2
176845,7,0
44525305,6,5
7304203,3,1
16101126,8,5
13353667,7,7
20821111,2,1
25461107,4,3
759600,7,3
13486122,9,1
13041934,2,0
62151,5,2
17570744,9,0
112074,1,1
630289,3,1
170808,6,4
17973716,4,3
11871802,1,0
12926804,9,6
173284,5,1
6193902,4,1
45152372,8,1
7661056,7,7
12174691,3,2
6295,7,5
4744368,5,1
4662,5,1
25225,5,5
120274,8,7
6125583,8,3
56465,3,2
10983167,6,3
6277972,1,1
366579,9,6
201644,5,1
593153,3,0
11112619,4,3
387373,3,2
6633898,5,4
29421,3,2
42355,4,4
6217,5,1
20758175,9,7
30652362,1,1
84148,1,1
52139,5,2
16072510,2,2
7267188,8,6
77730,3,0
224500,5,2
24308,2,2
8458018,6,5
51798382,6,4
5554803,4,4
73084,7,7
316496,2,0
11506205,6,5
42172,9,0
554766,6,5
6966230,6,1
8376729,8,7
22191,5,4
7092490,1,1
142465,7,1
13455726,3,2
18691079,8,4
4305074,7,2
495369,1,0
71785,3,3
27414475,5,4
20024,3,3
27826148,6,3
12938,8,1
1647953,1,0
4005302,4,3
17794325,4,2
392729,4,0
13661,3,2
9119526,6,3
13547381,5,0
215606,6,0
362199,3,2
1079816,4,2
153007,2,1
100317,6,6
161744,9,1
248103,3,0
7507889,9,7
18715527,7,4
20657,4,4
17464888,1,0
11686,5,4
4783621,1,1
34748077,3,3
6345760,7,1
11369904,7,1
24386240,3,2
1227457,2,2
1024240,8,8
288957,3,0
653396,2,0
578644,8,7
65280,5,0
8333930,3,3
6061728,3,1
24375711,3,3
70253,1,0
50901,5,0
20737639,2,2
701171,7,2
13839,8,6
16079228,9,8
90629,3,1
16177185,2,2
7531,6,0
148775,4,2
1300266,3,3
23807,7,2
77566,7,4
12872080,4,1
6381988,8,0
10614,1,1
6531968,7,0
40440,4,2
2272880,3,0
901570,6,6
12488314,1,0
4335732,4,3
586852,2,2
15827731,4,3
18219,3,3
25152052,9,9
236819,1,0
136081,5,2
6111016,9,4
23137330,6,1
11785661,1,1
17675260,3,1
13167157,3,3
406425,1,0
16124159,7,1
23682140,2,2
11433,1,1
301022,2,2
5957074,4,3
5955666,4,0
478951,4,4
926908,6,5
59641,4,0
677278,8,2
214441,8,3
87424,2,0
18080923,1,1
189182,1,0
179780,1,0
23753,1,1
381501,3,1
3821896,6,1
366522,7,5
22891924,2,1
15852,7,5
314240,3,1
6944881,3,0
8796792,6,1
1701815,7,3
24603808,5,0
17608898,8,3
209881,2,1
43923951,9,8
12926063,6,4
1832749,6,4
3276072,5,5
25692886,1,0
15719,8,5
1033957,3,3
22535506,4,2
1330490,1,0
17902141,5,0
254324,6,3
17839376,4,1
43835449,3,0
20033413,4,0
28735,2,2
27333,7,4
1395228,8,6
95532,8,3
17924822,9,1
259538,2,0
16356,5,4
119838,6,5
764887,7,6
12084278,5,5
1032,8,7
9578677,5,0
32767,4,0
13826601,8,8
13547387,1,1
593151,2,2
1179038,5,1
9504214,6,2
3195533,4,0
825081,2,2
21233769,2,1
33847005,8,4
22642024,8,4
25748202,7,5
23246704,7,3
1294493,7,1
25309770,6,4
202677,1,0
666979,6,1
59810,3,0
2082136,8,2
3804289,7,5
434420,2,1
52184,3,3
2877861,1,0
8520610,3,3
202454,9,3
19320758,2,1
903288,6,6
28014255,8,1
210818,9,3
73866,1,1
25977648,7,0
13417946,2,1
440201,1,1
60483,3,0
358355,3,3
348575,4,3
13586980,2,1
12954620,2,1
2283433,7,1
64410,8,8
26000304,9,6
33628259,8,2
25875588,1,1
107469,7,3
12411635,8,6
7938838,7,1
163919,4,1
7205446,6,0
28721,4,2
2942523,3,2
8477057,3,1
17682406,4,4
29430620,8,4
31266,2,2
539578,9,0
268985,6,6
1054736,3,3
112943,2,0
246262,3,0
3421,7,7
32349,9,8
299689,5,2
17787759,9,5
222078,6,5
16075611,7,4
8860297,4,2
7829007,8,8
2251777,2,1
7685763,2,0
41639186,5,1
13552214,3,1
30257957,5,1
333813,4,3
1685350,1,1
695440,1,1
2364629,1,0
50733,4,1
18746125,8,1
17899948,6,4
17286844,4,0
82860,9,6
10426868,3,3
5872,4,3
118769,2,0
557265,4,2
6077427,3,1
77255,5,3
359559,7,3
80520,6,6
490419,9,4
12821470,7,4
98810,7,4
42519,4,2
142822,3,0
8100288,8,0
3609338,9,6
16120634,5,3
102564,2,1
27747199,8,4
3379051,9,2
72989,4,0
123632,8,0
38251237,7,3
15942603,6,0
6944032,2,1
232079,6,1
1373490,4,2
156152,9,4
44312,3,1
1949780,1,1
39327905,2,0
1473416,2,0
21428058,5,5
17884111,1,1
11064477,7,2
35618037,6,2
34658,3,3
7772,7,5
17406952,7,4
2058305,5,1
36307982,3,1
23523012,7,7
175624,8,3
6313736,4,2
114170,6,1
229201,2,2
1207063,3,2
228068,8,7
295265,3,1
18479831,5,2
12880428,6,4
17368120,6,3
35403058,4,4
1017309,4,4
6441706,8,8
13446537,6,6
397370,7,3
9800343,6,1
287133,7,2
128453,8,5
557332,7,3
249792,5,2
13373822,9,0
2258650,8,2
13572812,9,2
2139,5,3
21851568,7,7
724678,3,2
6917483,3,3
4922079,5,5
4701247,5,4
15940132,6,0
156565,2,0
426025,1,0
5489684,5,4
15791114,7,4
1442968,3,3
1609451,6,6
53343,1,0
280813,7,3
179612,3,3
2363379,7,0
6395660,6,2
284429,7,7
1658360,9,7
102323,6,5
110386,2,1
815091,3,1
1462873,1,0
279679,7,2
561401,3,0
305234,8,2
21362,7,0
17950402,8,0
11215260,3,2
258468,4,0
982068,6,5
15809617,1,0
22079615,8,3
2314553,4,2
17914858,5,1
258657,5,0
137443,3,1
186915,2,0
39075570,3,3
15101,2,2
25961617,5,1
27744125,7,4
2191066,6,2
175113,1,0
13932,3,2
6089708,3,0
540336,4,0
6389257,5,1
99107,8,1
1190042,8,5
552175,9,6
95241,1,0
18803640,5,4
400634,6,1
29997,8,6
662323,8,6
24981303,3,3
170650,6,4
866134,2,1
1448327,9,3
7824322,5,3
2132036,1,1
62031,8,8
25158237,1,1
39093,4,4
68485,4,2
9307674,9,9
15798786,3,0
412285,2,2
10284337,5,4
27274346,8,7
496102,9,8
479650,3,2
830899,4,0
29395568,4,1
503490,8,4
2430503,3,2
160943,1,1
474687,5,5
688685,6,2
458726,2,0
7276331,7,2
28104,8,6
13028732,7,7
76703,8,7
558875,1,0
7933814,7,7
331344,4,2
696116,7,4
227865,4,1
40853731,3,1
12334,9,1
344195,7,6
40200,4,0
7840876,1,1
201930,2,1
24762394,2,1
34230867,3,1
22090082,3,1
13457423,1,1
241387,1,0
16089089,9,8
11797365,5,0
125962,9,9
16126596,5,0
775971,3,0
51104,7,5
16255,5,2
30820,9,1
18163529,4,3
24270387,4,4
81977,4,1
13246071,7,4
25439754,8,7
18744608,7,7
190054,1,0
199264,9,5
24876258,3,2
17929642,9,9
19138879,7,1
1991683,8,1
102463,2,2
263550,4,2
28818314,7,0
11205802,1,1
179335,6,2
295687,5,5
11958583,5,2
6070065,7,7
260785,3,3
8562565,1,1
47207,9,1
185911,6,1
3329289,7,6
2911138,5,3
16301336,1,1
16055475,2,2
6587879,4,0
894111,3,3
43822024,5,2
466460,6,6
108395,2,0
12180581,4,2
12478507,6,0
362824,1,0
527077,1,0
11822403,2,1
24778888,2,1
1351174,6,3
169676,5,1
2857776,7,3
982911,2,0
271367,8,4
817768,6,5
93480,9,9
15748529,1,1
15850976,9,6
3855649,1,1
139246,4,0
256390,9,5
159178,9,8
12369942,1,0
871761,5,1
448114,5,5
20423212,2,0
209638,1,0
30183,5,4
8349348,1,1
3485562,5,3
12558610,4,3
10232994,2,0
170529,6,2
386990,7,6
260537,7,7
7571146,9,6
15830010,6,5
18775297,2,1
44230,4,3
7199784,6,0
7772778,4,1
239870,9,4
159816,2,2
2921082,5,4
2419069,9,3
9655178,4,1
18171014,8,4
722035,5,2
21867585,8,1
143999,6,2
44234,6,3
3828382,9,7
436745,1,1
16248114,4,4
2338190,1,0
886354,1,0
667987,2,1
882752,7,2
3452378,9,9
154924,6,0
9732204,7,4
23359964,5,5
29609186,8,3
8891233,2,1
104159,8,3
153220,8,5
85413,9,2
13374593,5,4
22459045,1,0
13563391,2,2
6926398,1,0
13538348,3,0
43263491,8,1
342504,2,2
114128,7,6
35829237,9,8
359810,9,6
448797,4,3
138516,8,4
254389,2,1
34066798,7,7
5853,2,2
13448885,2,1
11472,6,6
16037779,9,8
2036659,7,7
23016659,7,3
12139342,9,2
545587,7,0
34897,2,1
666640,2,0
84079,8,8
46323,7,1
2145843,8,1
12956766,6,3
409415,9,9
101921,4,2
276287,4,2
381072,3,0
43387496,7,2
2473508,2,1
24911006,8,7
2628328,1,0
1742699,6,4
133266,1,1
8521630,6,5
8563495,9,0
17287242,4,0
96259,6,2
8337087,4,1
753375,5,5
333939,6,4
6609535,9,8
18194358,2,2
7140096,6,3
18213783,7,4
97753,6,6
25733983,8,0
35915966,3,2
397872,9,4
17707092,6,0
644154,4,4
3253215,6,0
6060130,4,4
177132,4,4
148584,9,9
1025250,3,2
15567,5,5
1271104,3,2
8686057,7,1
11488396,7,1
240297,3,3
213548,2,1
27015454,8,2
27111324,8,6
282552,6,0
13486553,9,4
20567,1,0
725249,2,0
4907301,6,3
9293020,9,4
108435,5,0
109523,7,4
65714,7,5
231562,9,1
31706533,8,2
12819342,4,1
13583463,1,1
11736973,4,4
81884,1,0
555253,3,3
4373,9,0
6397014,6,4
6306686,4,0
17348806,3,0
53061,8,3
17899664,3,2
32683,8,7
2011854,7,4
2737089,7,3
178038,9,1
58272,4,4
8680,5,4
21003754,6,0
31409135,2,0
40490,6,0
124094,1,1
290628,3,1
12657,6,2
9640884,3,3
12854800,9,0
85459,6,6
1736258,5,0
275505,7,2
6661489,2,2
19838895,4,2
326870,1,1
21270467,9,9
3305510,8,7
16148,4,1
169848,1,1
3129678,9,3
21428094,8,1
13324521,3,2
8593027,1,0
6047331,8,8
659600,4,0
17164393,9,0
7987239,3,3
3153910,8,6
16488,8,7
22543639,8,0
302059,8,4
21408690,2,2
26856991,2,0
231721,9,9
56351,5,2
4608,3,3
17611937,6,4
9935444,3,0
13601922,8,3
16566,9,5
6323110,7,4
6777894,4,0
330729,1,1
365006,1,1
1044272,1,0
2380534,8,8
31491,2,0
20980987,3,1
554165,2,1
161056,1,1
10814946,3,3
1898,5,3
19840152,3,0
22240018,4,4
688133,5,5
35621414,5,3
397985,8,4
73806,4,4
17728484,1,1
61168,6,0
627055,8,2
578241,8,1
122904,8,2
551925,2,0
6771443,7,4
4198363,2,2
24455791,8,6
9566,2,0
95657,7,5
13116203,6,4
53834,7,3
235125,6,6
6146985,7,7
18467815,7,0
398155,8,6
799715,7,2
229108,5,3
78071,1,0
1873060,7,3
19144598,9,5
112872,4,1
4878336,4,3
360455,5,2
312881,5,5
18295852,1,0
653711,1,1
16193,6,0
6145711,3,0
28250921,3,1
17699853,5,4
18088413,3,3
29751398,7,0
665852,6,5
17465709,4,2
125984,8,7
7592279,4,0
311864,3,3
4211037,3,1
231560,2,2
34462,2,2
30324,5,2
5510384,4,3
1290703,1,1
18304351,8,4
1934,1,1
107896,6,0
12935254,5,5
4645,8,0
6970738,4,4
349560,7,6
26369763,1,1
333907,2,1
6609765,6,0
42201962,8,4
1354254,2,1
53496,2,2
16204653,6,4
785656,1,1
533690,2,2
517570,1,0
143367,2,2
4419501,7,5
2807199,3,3
91482,7,0
16075935,1,0
13486762,1,1
201114,9,6
182354,1,1
8189310,3,3
6464094,7,7
29567,6,6
141444,9,7
127712,4,4
857920,5,4
337766,8,5
94034,6,1
420755,8,2
228665,9,4
3630,4,4
11588,4,3
1556093,6,6
177938,5,2
51106,9,3
31333,9,9
16173110,4,1
7682,6,0
702243,8,3
509094,2,2
810293,3,3
397046,2,0
596259,5,4
25111119,7,3
13536595,8,2
414056,2,1
5263374,5,5
93479,7,0
15861292,4,1
203499,9,8
13810,7,6
739424,7,1
12938582,5,5
22838220,4,2
24,3,3
38054,1,1
33460,4,1
22608738,2,2
10287581,8,3
22032673,3,3
2448628,7,3
39795,7,7
77264,6,5
35125,3,0
12844699,9,3
13578634,3,3
862005,5,0
195806,7,7
320845,9,1
125209,6,4
289808,5,3
820956,3,2
1781673,8,8
475965,3,0
6422680,5,3
7945293,1,1
13546981,1,1
9372166,1,0
79428,3,1
13297069,1,0
32732543,9,4
40899464,7,6
6693012,1,1
18193965,2,1
748862,5,2
93008,7,6
258915,1,1
15942632,6,3
41715111,2,1
275842,1,0
73929,9,6
5205697,6,5
657034,5,1
659399,4,3
32529,3,1
37347,8,8
95693,2,2
710187,7,1
13139100,4,1
572105,1,0
31298846,4,1
51784,4,1
184866,6,1
15743701,7,0
2479924,4,2
2159889,7,2
115375,4,0
2076879,1,0
8913370,2,0
736131,1,1
132111,1,0
13080670,1,0
15863534,1,1
433533,9,8
50714758,4,3
75504,2,2
837872,9,3
28734,8,7
773961,9,0
2760915,2,0
37793,1,0
280,5,1
3268867,9,3
10929,1,1
2535732,3,3
52969988,9,9
12611073,4,1
761623,6,5
9488435,5,3
22568295,2,2
4192586,6,3
6503156,9,5
8760281,3,0
63417,1,0
9764206,4,1
704043,1,0
48811,5,4
9972053,4,4
2210191,8,2
6469814,7,2
833017,7,0
115738,2,0
23399287,4,1
12868761,7,3
3010643,7,7
43798285,3,0
70101,9,4
3023,1,1
17410811,9,7
6263078,2,1
13588409,3,0
416722,3,2
84145,7,0
12395,9,7
92886,2,2
203899,6,2
66676,5,4
87060,8,1
332333,5,0
5941033,8,3
18486,1,0
11908,6,4
1906079,4,1
28696602,2,0
329623,2,1
250361,1,1
60223,6,5
1004096,9,4
9620,4,4
90360,4,1
6800563,1,0
4984,7,6
719600,8,8
165867,4,1
8558889,8,1
81051,9,3
1118874,5,4
7890530,3,0
487582,2,2
45892636,9,0
6595144,2,2
1046450,5,5
41002978,3,1
17657590,7,3
49745,4,4
366787,8,3
17233800,7,3
418285,6,3
1302584,1,1
296184,2,2
27507117,7,3
22904,8,6
45000,7,1
72995,8,4
11340586,2,2
60100,9,0
2153405,8,4
1345915,8,7
859887,7,6
11815113,3,0
602058,9,9
6793336,9,4
169827,4,2
42963928,7,6
26005898,4,0
96789,7,5
10900053,9,8
3309615,9,1
7607153,6,4
1046497,1,0
706477,2,2
33832945,7,1
321645,3,0
150851,8,6
40242059,7,4
13105527,3,1
18071980,3,1
837197,3,1
6393972,7,3
1252410,7,1
136782,7,7
33906,8,8
50609790,9,9
8601702,9,5
2514258,1,0
958244,4,1
123534,8,0
2281,7,1
426825,2,0
12849385,7,1
17281362,6,0
7976897,3,3
6571963,3,1
35003240,9,3
8428069,9,2
53639,1,0
3381581,8,7
21461080,5,2
121792,4,3
6681400,6,4
104086,9,3
43835469,2,0
137565,3,0
192523,6,4
43536,6,6
100933,8,4
775986,8,4
596986,8,1
287585,3,0
1385471,7,3
24820165,6,2
11279,8,4
835202,7,4
455947,5,1
2147003,1,1
8101452,9,3
45632,4,3
2698088,9,4
258250,6,1
3124249,9,4
592191,1,1
84903,6,0
7099779,1,1
398477,2,2
47819,5,2
76507,2,2
23615955,8,4
25302072,2,1
22175,7,7
24565152,6,0
9791906,8,2
161544,9,3
7736182,4,4
56627,2,0
13581794,3,1
56674,6,0
348623,7,0
508957,6,4
16032344,2,0
801998,9,5
4339,9,7
203073,8,1
1121787,2,2
12977172,2,0
6452538,5,0
3874811,9,4
81050,7,3
16040430,1,1
250924,1,0
16007855,6,1
4641538,1,1
10641239,1,0
20613491,3,0
201041,5,5
43599925,5,5
21888731,3,1
25540227,9,4
2290538,8,2
22926485,9,5
46277,8,0
316820,6,2
1928873,8,6
1493253,1,0
3767279,4,0
6098691,1,0
631243,3,3
3568996,4,1
84786,1,1
62177,2,2
13508567,2,1
536302,3,2
520632,6,0
16242289,1,1
7137810,2,1
22341263,9,6
479356,7,6
22206795,1,0
246273,8,7
159760,5,3
25613472,3,3
29939266,1,0
8437913,7,6
54754,6,1
2110492,3,0
17235026,3,2
105648,3,1
7783920,4,4
59263,4,3
2199587,7,5
719382,4,4
6557014,2,2
166794,9,1
957346,1,0
33737,7,1
23300,3,2
18621200,1,0
5982482,1,0
85353,8,0
142973,4,4
13130275,1,0
13152194,3,2
13333093,5,4
276967,3,1
17334068,7,3
9211267,7,0
794095,3,3
16130211,5,2
2838113,8,1
21490143,6,0
1177766,4,3
177539,8,6
2079538,5,4
18397271,1,0
103086,6,6
3082137,8,5
119247,2,0
95186,5,2
6376720,5,1
121367,7,0
9553503,6,0
42778691,7,4
2425048,8,6
12577,5,0
16073766,1,1
974122,7,4
16119090,9,6
10102214,8,0
785420,4,2
6058551,6,6
5135798,5,0
93750,5,4
5899779,6,2
7199,4,4
158119,5,5
579696,6,2
21569527,2,2
15808323,5,0
850397,7,7
9835731,7,0
402191,9,4
172223,9,2
34019122,7,0
1567,6,6
61906,9,4
12930,4,3
8478549,5,1
53494,9,0
12176927,4,4
10054335,5,3
232102,9,8
2862626,4,4
568047,6,6
21488063,9,7
101911,7,5
8752457,3,1
257837,7,6
868820,8,3
148208,4,1
43330,7,2
131527,7,4
15777621,5,2
78130,9,1
2095427,6,1
16207330,4,1
413177,3,1
6602818,1,1
18487180,8,8
6249600,8,0
3003723,6,6
7039750,9,2
8745,8,1
349417,1,0
16248068,9,3
957379,5,3
638913,4,3
85925,3,0
15722934,7,0
6734558,9,2
29894943,4,1
20454635,5,1
275000,5,2
833923,4,4
16189423,7,2
557188,6,1
138556,9,5
18918,1,0
7948230,6,3
56634,1,0
222637,5,3
6525985,6,2
15749143,1,0
232708,6,5
4986712,1,1
9415946,3,3
42172916,9,0
28725,5,4
15774718,7,3
600567,8,2
311904,3,3
19107301,1,0
18214892,1,1
6309782,8,1
12274389,4,3
219563,5,0
20521902,3,2
184003,4,1
12651,1,1
963302,8,4
23995249,8,3
192955,4,2
18224317,8,1
66657,3,1
181694,6,6
24441,5,2
11850771,6,6
1421685,1,1
461718,4,2
1250316,9,7
10050,1,1
170970,2,2
7190137,7,6
1011839,3,2
34352,6,5
178911,9,3
46815,6,1
790319,2,0
23398862,6,0
20307078,1,1
7662439,3,0
18455413,1,0
25100,5,0
143180,6,5
1395807,1,1
8877637,3,0
1531433,9,8
1686466,2,0
277191,5,2
20746980,4,4
68427,6,2
289798,4,1
74270,2,1
597,3,0
25351142,8,6
40390773,5,1
531262,4,4
12680907,4,1
18126198,8,5
32872961,6,6
129984,4,4
296444,2,2
11858222,2,0
12394032,2,2
1060520,3,2
2454828,4,4
551866,6,0
790381,1,1
28700,5,1
8754849,3,3
348375,7,3
2154305,6,1
151390,3,1
64217,8,1
296892,5,1
10677277,3,1
192888,9,8
5986556,7,6
30200,7,5
6593530,3,2
17445144,6,3
202404,2,2
6341739,1,1
7696504,9,0
32087,6,6
379139,8,2
375802,4,1
22504710,9,0
3832,4,4
116297,9,0
7740152,6,2
2498983,6,1
135320,5,4
6321203,6,5
2953,2,1
43924017,5,3
7564251,7,2
5352,1,1
111180,2,2
104097,4,2
6439984,6,0
114230,2,0
380994,2,0
2443,8,4
7281589,5,3
33613,6,2
426840,6,0
18730321,6,4
40209642,4,1
11337189,8,5
49045,1,0
15801763,7,4
257233,3,3
13124125,8,1
16248619,3,1
24870,9,0
7092697,2,0
10045680,7,4
491312,8,0
7704978,4,3
19272774,4,4
449017,8,8
6376283,5,1
60149,7,4
231585,2,0
147079,3,0
1975331,2,1
544354,6,6
363331,8,7
9760071,6,6
3074889,7,1
10782121,3,3
294047,7,0
29496076,5,0
153542,2,2
18892,3,0
762763,7,3
1094343,1,0
613992,9,7
354475,5,1
1144058,9,4
655427,2,2
33313,9,9
1148768,8,6
763774,7,3
14095,3,1
71682,1,0
58872,1,1
210783,7,5
21770750,4,1
6948489,2,2
2411828,7,3
21422225,4,4
3564825,1,1
1160780,4,2
53022,6,1
12351611,2,0
8525,7,7
124674,8,5
7831742,1,0
95608,5,4
1001624,6,3
92605,1,0
184931,6,6
973751,9,2
10126144,3,1
9786641,3,2
761306,7,0
17722973,8,0
21094993,4,0
23173009,2,0
16278318,3,2
528710,4,4
17660863,5,1
20338342,4,3
48002,9,5
16289369,9,8
2626624,9,1
771493,1,0
1340445,5,2
1965727,9,0
11654,6,5
13505670,2,0
12681103,5,1
7745326,3,1
72816,1,1
67920,3,2
10973495,6,0
17878,4,4
41948764,7,7
41104164,5,2
294691,6,5
582143,1,1
11334,3,2
377894,9,2
19311934,3,1
6261270,4,2
35465,2,0
74043,4,4
54733499,5,5
1258536,3,0
16115625,8,2
718473,6,6
25309550,6,3
6624,8,4
863687,7,2
15790870,8,1
13836,3,2
13495579,2,2
10967,2,0
11256979,6,6
6067041,5,4
73997,1,1
346023,5,0
500383,5,3
1051549,4,1
833228,2,2
18221995,9,4
10964693,4,2
9694311,5,3
1881621,4,3
25868918,7,2
104522,6,3
3545945,4,4
44905,2,1
3755250,1,0
166562,3,1
13147,8,0
1998200,8,5
64863,2,1
17451252,2,0
17823780,6,6
423245,1,1
23848559,7,7
6850178,3,0
6114607,2,1
13112023,8,5
12298867,3,1
244647,7,3
153219,6,0
22750385,2,1
12461366,8,3
1243240,4,2
34657889,3,2
16739,9,8
15616,2,0
107778,7,5
111626,3,1
1829115,2,2
1911886,1,1
260482,9,8
184999,8,7
267123,4,2
1560460,3,2
34448,3,1
23603,2,0
88890,9,7
10545846,4,1
273512,7,1
7802813,2,1
25783832,6,5
2483907,8,0
792327,4,1
31308793,8,0
17788420,7,3
27979186,8,0
409320,2,0
24481697,1,0
3046821,6,6
7669063,3,0
16907,9,3
153032,8,1
13579,8,1
2388817,1,0
6697,8,4
62793,5,0
47304,6,3
23001,2,1
22893,6,2
503150,4,4
16101054,1,1
742772,5,4
33153,5,3
1682237,6,1
32377,1,0
188271,1,1
762477,3,1
39964740,1,1
24064307,3,2
23507231,7,4
7137202,9,3
220969,4,0
400869,9,5
228345,8,3
4135826,9,4
15242,1,1
15743742,4,3
11978094,5,2
1000931,6,2
10859509,1,0
165887,3,1
28209616,6,1
125963,9,8
11382317,7,2
10244911,8,8
1071712,7,1
40144224,1,1
42932,4,0
30843,1,0
18816603,5,3
19401029,1,0
24769,4,4
28669595,5,2
64179,7,0
7607918,8,7
3094593,6,1
93489,5,1
18601430,2,1
10203,9,1
17774609,3,2
6150990,4,3
20661548,7,3
980468,9,5
841973,9,5
54529,2,1
293972,1,0
6171784,2,2
12532,4,2
388219,9,6
3424,3,3
13206900,8,3
124175,3,3
77160,2,0
13138635,1,0
8686068,6,1
6854221,2,0
13565124,4,1
4703581,4,4
453410,5,1
17283555,7,2
105299,1,0
170599,2,1
9762,9,0
162086,5,2
13154628,3,2
1527414,3,1
11955138,1,0
6706843,2,1
1227413,4,2
12144569,9,0
258872,9,2
418884,3,3
669100,6,2
149622,4,2
15732761,3,2
1317,1,0
1557367,9,4
175395,4,2
2474204,2,2
34654953,7,0
36099189,9,2
10508431,2,0
475920,7,3
1235403,4,0
7863163,7,0
18337428,1,0
20626492,4,4
2241059,9,5
326679,2,2
13131100,8,4
7349571,4,4
358815,7,0
342827,1,1
18222699,8,1
2347456,9,4
5664051,5,1
13089710,8,8
1254021,7,2
136116,8,7
8563824,3,1
13482750,1,1
18223036,1,1
4639549,1,0
17345314,6,4
10144239,3,2
7907680,2,2
10739664,5,2
26101,2,1
74046,1,0
7801124,8,8
198511,1,0
7146180,8,3
70255,2,0
17612524,7,4
75024,4,0
7821447,5,3
7438179,9,2
32435,6,0
11224849,1,1
31072,9,6
194742,6,0
515885,2,0
408888,3,1
135742,4,2
2085302,8,4
61905,1,1
644904,9,3
15710492,6,6
232071,2,2
2258651,2,0
26008775,2,1
357027,5,0
407429,5,1
180026,6,6
4732276,5,2
2635557,6,2
9531091,7,5
395906,8,6
64960,3,1
7315573,7,4
9690646,6,5
2208741,6,4
490196,7,1
18852,2,1
387595,3,0
1223007,8,5
6472451,7,7
148216,8,7
28251002,2,2
2583110,4,0
1169808,8,8
6310782,8,0
1101711,2,2
7187391,9,7
99742,9,4
21900147,7,2
75143,3,1
160728,7,3
37764880,4,4
277950,6,6
644731,7,6
243827,2,1
895005,3,2
18072883,7,2
12971630,7,5
142292,8,1
624744,9,4
13980,4,0
26004546,1,0
21538656,6,4
781653,6,6
51378,8,2
1813510,4,3
536350,8,4
16100436,2,1
10767466,4,3
9491671,9,4
9519678,9,5
35297469,8,6
13431658,5,2
17788580,1,0
59819,3,2
80760,3,0
2023294,4,3
18070785,5,3
144791,7,3
702304,2,0
8697584,5,3
175671,5,5
11675913,7,3
1852,7,6
89190,3,2
307753,8,3
7282903,7,5
25744928,4,1
11446,4,3
16703873,1,0
545875,5,1
11824,2,0
